nome_clietne;Via;Città;Cap;Provincia;titolare_azienda;recapiti_mail;ANNO;IMPONIBILE
La R.T.B. Di Dettali Riccardo ;Via Cavour 97/a;Castiglione delle Stiviere;46043;MN;Riccardo - St 339 7206431;lartbfilati@gmail.com;2021;1906,63
La R.T.B. Di Dettali Riccardo ;Via Cavour 97/a;Castiglione delle Stiviere;46043;MN;Riccardo - St 339 7206431;lartbfilati@gmail.com;2024;2424,84
M&G Calzificio di MACRI' GINO & C. (NON USARE);Z.I. VIA MONTE CERVINO LOTTO V41;MELISSANO;73040;LE;;"calzificiomegsrl@libero.it;";2018;421,15
M&G Calzificio di MACRI' GINO & C. (NON USARE);Z.I. VIA MONTE CERVINO LOTTO V41;MELISSANO;73040;LE;;"calzificiomegsrl@libero.it;";2019;8770,87
M&G Calzificio di MACRI' GINO & C. (NON USARE);Z.I. VIA MONTE CERVINO LOTTO V41;MELISSANO;73040;LE;;"calzificiomegsrl@libero.it;";2020;9198,89
M&G Calzificio di MACRI' GINO & C. (NON USARE);Z.I. VIA MONTE CERVINO LOTTO V41;MELISSANO;73040;LE;;"calzificiomegsrl@libero.it;";2021;555,15
M.P. DI PEZZINI MANUEL;VIA GUIDO ROSSA, 9;CASTEL GOFFREDO ;46042;MN;Mauro 3292981717;info.mpcalze@libero.it;2018;128,9
MA.RA SRL;MIGLIARA 46;B.GO SAN DONATO - SABAUDIA;4010;LT;"ANDREA/GIOVANNI CATRACCHIA; ";mara@pizetanet.com;2013;485,08
MAB SPA;VIA ALESSANDRO VOLTA 50;CONCOREZZO ;20049;MI;SILVIA BRAMBILLA;loredanacalloni@mabspa.com;2010;636,26
MAB SPA;VIA ALESSANDRO VOLTA 50;CONCOREZZO ;20049;MI;SILVIA BRAMBILLA;loredanacalloni@mabspa.com;2011;1934,5
MAB SPA;VIA ALESSANDRO VOLTA 50;CONCOREZZO ;20049;MI;SILVIA BRAMBILLA;loredanacalloni@mabspa.com;2012;503,62
MAB SPA;VIA ALESSANDRO VOLTA 50;CONCOREZZO ;20049;MI;SILVIA BRAMBILLA;loredanacalloni@mabspa.com;2013;6550,92
MAB SPA;VIA ALESSANDRO VOLTA 50;CONCOREZZO ;20049;MI;SILVIA BRAMBILLA;loredanacalloni@mabspa.com;2014;2942,95
MAB SPA;VIA ALESSANDRO VOLTA 50;CONCOREZZO ;20049;MI;SILVIA BRAMBILLA;loredanacalloni@mabspa.com;2015;216,69
MAGLIFICIO CREAZIONI ALICE SRL;VIA CREMASCA 7;AZZANO S. PAOLO;24052;BG;GIOVANNI ALLEVI;liliana.d@alicefashion.it;2010;298,06
MAGLIFICIO PO SRL c/Socio Unico;VIA ASIAGO, 59/8;TORINO;10142;TO;;amministrazione@oscalito.it;2024;62,13
MAGLIFICIO RIPA SPA;VIA DELL'INDUSTRIA 32;SPINO D'ADDA;26016;CR;ERIC BUTTINI-MASSIMO ZERBINI-ELIDE ;"elide@maglificioripa.it;info@maglificioripa.it";2010;24060,34
MAGLIFICIO RIPA SPA;VIA DELL'INDUSTRIA 32;SPINO D'ADDA;26016;CR;ERIC BUTTINI-MASSIMO ZERBINI-ELIDE ;"elide@maglificioripa.it;info@maglificioripa.it";2011;4732,83
MAGLIFICIO RIPA SPA;VIA DELL'INDUSTRIA 32;SPINO D'ADDA;26016;CR;ERIC BUTTINI-MASSIMO ZERBINI-ELIDE ;"elide@maglificioripa.it;info@maglificioripa.it";2022;42083,52
MANIFATTURA CANTU' EGIZIO SNC;VIA OBIZZONE, 36;BERNAREGGIO ;20881;MB;SIG. VITTORIO CANTU';"raffaella.cantu@cantuegizio.it; vittorio.cantu@cantuegizio.it";2021;15229,72
MANIFATTURA CANTU' EGIZIO SNC;VIA OBIZZONE, 36;BERNAREGGIO ;20881;MB;SIG. VITTORIO CANTU';"raffaella.cantu@cantuegizio.it; vittorio.cantu@cantuegizio.it";2022;13513,59
MANIFATTURA CANTU' EGIZIO SNC;VIA OBIZZONE, 36;BERNAREGGIO ;20881;MB;SIG. VITTORIO CANTU';"raffaella.cantu@cantuegizio.it; vittorio.cantu@cantuegizio.it";2024;3922,21
MANIFATTURA CRESPI SRL;CORSO ITALIA 11;VANZAGHELLO;20020;MI;DANIELE CRESPI - ELISABETTA SPRIANO;"daniele@mcrespi.com; elisabetta@mcrespi.com";2019;217,8
MANIFATTURA DI BREME DI VICTORIA SRL;REG. CASCINETTA;BREME;27020;PV;DAVIDE NICOLOSO - federica contabil;amministrazione@manibreme.it;2010;285,42
MANIFATTURA DI BREME DI VICTORIA SRL;REG. CASCINETTA;BREME;27020;PV;DAVIDE NICOLOSO - federica contabil;amministrazione@manibreme.it;2012;683,86
MANIFATTURA DI BREME DI VICTORIA SRL;REG. CASCINETTA;BREME;27020;PV;DAVIDE NICOLOSO - federica contabil;amministrazione@manibreme.it;2013;296,1
MANIFATTURA DI BREME DI VICTORIA SRL;REG. CASCINETTA;BREME;27020;PV;DAVIDE NICOLOSO - federica contabil;amministrazione@manibreme.it;2016;333
MANIFATTURA DI DOMODOSSOLA SPA;VIALE DELL'INDUSTRIA 1;VILLADOSSOLA;28884;VB;Sig. Poli - Silvia Polli - Roberta;info@manifatturadomodossola.it;2010;1061,08
MANIFATTURA MARIS SRL ;VIA OTTO MARZO, 54;CARPENEDOLO;25013;BS;ALESSANDRO-ALBERTO FAGANELLI;m.faganelli@maris.it;2021;1895,04
MANIFATTURA MARIS SRL ;VIA OTTO MARZO, 54;CARPENEDOLO;25013;BS;ALESSANDRO-ALBERTO FAGANELLI;m.faganelli@maris.it;2022;17701,25
MANIFATTURA MARIS SRL ;VIA OTTO MARZO, 54;CARPENEDOLO;25013;BS;ALESSANDRO-ALBERTO FAGANELLI;m.faganelli@maris.it;2023;23813,16
MANIFATTURA MARIS SRL ;VIA OTTO MARZO, 54;CARPENEDOLO;25013;BS;ALESSANDRO-ALBERTO FAGANELLI;m.faganelli@maris.it;2024;40433,23
MANIFATTURA MARIS SRL ;VIA OTTO MARZO, 54;CARPENEDOLO;25013;BS;ALESSANDRO-ALBERTO FAGANELLI;m.faganelli@maris.it;2025;53886,48
MANIFATTURA SVIZZERA MAGL. SAS di Canova P. & C.;VIA BOTTEGO 10;TORINO;10129;TO;CANOVA;m.svizzera@mclinkmail.it;2010;5351,65
MANIFATTURA SVIZZERA MAGL. SAS di Canova P. & C.;VIA BOTTEGO 10;TORINO;10129;TO;CANOVA;m.svizzera@mclinkmail.it;2011;744,33
MANIFATTURA SVIZZERA MAGL. SAS di Canova P. & C.;VIA BOTTEGO 10;TORINO;10129;TO;CANOVA;m.svizzera@mclinkmail.it;2012;2418,97
MANIFATTURA SVIZZERA MAGL. SAS di Canova P. & C.;VIA BOTTEGO 10;TORINO;10129;TO;CANOVA;m.svizzera@mclinkmail.it;2013;3315,5
MANIFATTURA SVIZZERA MAGL. SAS di Canova P. & C.;VIA BOTTEGO 10;TORINO;10129;TO;CANOVA;m.svizzera@mclinkmail.it;2014;1560,98
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2010;287,37
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2011;1928,64
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2012;2027,81
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2013;2227,25
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2014;902,28
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2015;1320,6
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2016;1199,02
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2017;1495,66
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2018;1845,8
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2019;1607,58
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2020;1463,78
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2021;431,34
MARA DI RIVABEN LUCA & C. S.N.C.;VIA LAZZARIN, 55/A;CONEGLIANO;31015;TV;;amministrazione@maraintimosanitario.it;2022;2088,21
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2019;6444,24
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2020;4916,25
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2021;6996,5
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2022;11707,57
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2023;11981,69
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2024;27680,14
MARCEL LIEBAERT NV;INDUSTRIELAAN 1;DEINZE - BELGIUM;9800;;LUC DE VOS Luc.deVos@liebaert.com;"invoices@liebaert.com; natasja.devos@liebaert.com";2025;10255,67
MARIFLOS S.R.L.;CORSO BRIANZA, 21;MARIANO COMENSE;22066;CO;GIOVANNI COLOMBO 335224672;mariangela@mariflos.com;2021;158,29
MARINA CALZE S.R.L.;VIA G. VERDI 11;RACALE;73055;LE;NADIA COI;info@ci-enne.it;2015;310
MARINA CALZE S.R.L.;VIA G. VERDI 11;RACALE;73055;LE;NADIA COI;info@ci-enne.it;2016;1060,51
MARINA CALZE S.R.L.;VIA G. VERDI 11;RACALE;73055;LE;NADIA COI;info@ci-enne.it;2017;12796,95
MARINA CALZE S.R.L.;VIA G. VERDI 11;RACALE;73055;LE;NADIA COI;info@ci-enne.it;2018;11490,48
MARINA CALZE S.R.L.;VIA G. VERDI 11;RACALE;73055;LE;NADIA COI;info@ci-enne.it;2023;294,27
MARINA CALZE S.R.L.;VIA G. VERDI 11;RACALE;73055;LE;NADIA COI;info@ci-enne.it;2024;840,31
MICHELE SOLBIATI SASIL SPA;VIA GARIBALDI 26;LONATE POZZOLO;21015;VA;WILLY LAVAZZA;paola.ferrario@solbiati.net;2013;701,2
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2010;186273,62
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2011;163768,74
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2012;60435,63
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2013;53315,63
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2014;63828,63
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2015;49090,47
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2016;59425,85
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2017;55011,91
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2018;54303,42
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2019;57874,85
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2020;50739,85
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2021;77136,45
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2022;113931,97
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2023;118136,52
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2024;102202,9
MICO SPORT SPA;VIA STRETTA 161;BRESCIA;25136;BS;ALBERTO CORTINOVIS 3357237406;laura@mico.it;2025;53787,12
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2010;1737,18
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2011;1627,15
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2012;1916,56
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2014;402,29
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2015;412,7
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2016;381,31
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2017;550,65
MIVA SRL;VIA TREVIGLIO 34;BRIGNANO GERA D'ADDA;24053;BG;ALESSANDRO VAILATI;alessandro.vailati@calzemiva.it;2018;376,68
MONNET SAS;RUE DU PETIT BOIS 71;MONTCEAU LES MINES - FRANCE;71300;;GERARD BRANCHER;anne.laure.charrier@monnet-sports.com;2024;579,4
MONNET SAS;RUE DU PETIT BOIS 71;MONTCEAU LES MINES - FRANCE;71300;;GERARD BRANCHER;anne.laure.charrier@monnet-sports.com;2025;4932,83
Manifattura Italiana Cucirini Spa ;Via Spineta 61;Vallese di Oppeano ;37050;VR;GIANNI CORSO - TOMMASO CUMERLATO;giovanni@micspa.com;2019;81,97
Manifattura San Biagio Srl;ZONA INDUSTRIALE LOTTO N. 2;CORSANO;73033;LE;LUIGI DEFRANCESCO;"info@calzificiosanbiagio.it; msanbiagio@gmail.com;";2017;905,16
Manifattura San Biagio Srl;ZONA INDUSTRIALE LOTTO N. 2;CORSANO;73033;LE;LUIGI DEFRANCESCO;"info@calzificiosanbiagio.it; msanbiagio@gmail.com;";2024;3253,08
Manifattura San Biagio Srl;ZONA INDUSTRIALE LOTTO N. 2;CORSANO;73033;LE;LUIGI DEFRANCESCO;"info@calzificiosanbiagio.it; msanbiagio@gmail.com;";2025;7074,72
Mauri Angelo S.r.l.;Via Giuseppe Garibaldi, 55;Lentate sul Seveso;20823;MI;WALTER MAURI, FEDERICO MAURI;claudia@mauriangelo.it;2024;77,41
NASTRIFICIO ALBERT BONATI SRL;VIA MONTE ROSA, 16;CONCOREZZO;20863;MB;info@albertbonati.com;amm@albertbonati.com;2022;4685,83
NASTRIFICIO FINAT Sas di Bruno e Danilo Casini & C;VIA PASUBIO 37;BISCEGLIE;76011;BT;DANILO CASINI;amministrazione@nastrificiofinat.it;2012;655,69
NASTRIFICIO VICTOR SPA;Copernico 5/7/9/11/13  C. P. 101/B;PIOVE DI SACCO;35028;PD;SARTORI ANGELO - MICHELA - REGINA;monia.callegaro@victor.it;2010;48658,54
NASTRIFICIO VICTOR SPA;Copernico 5/7/9/11/13  C. P. 101/B;PIOVE DI SACCO;35028;PD;SARTORI ANGELO - MICHELA - REGINA;monia.callegaro@victor.it;2011;46466,9
NASTRIFICIO VICTOR SPA;Copernico 5/7/9/11/13  C. P. 101/B;PIOVE DI SACCO;35028;PD;SARTORI ANGELO - MICHELA - REGINA;monia.callegaro@victor.it;2021;922,79
NASTRIFICIO VICTOR SPA;Copernico 5/7/9/11/13  C. P. 101/B;PIOVE DI SACCO;35028;PD;SARTORI ANGELO - MICHELA - REGINA;monia.callegaro@victor.it;2024;30
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2010;348842,12
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2011;402362,75
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2012;499870,69
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2013;606346,55
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2014;503985,11
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2015;451528,33
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2016;633088,39
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2017;612103,85
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2018;941336,83
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2019;563718,31
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2020;701817,63
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2021;610036,14
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2022;130559,5
NASTRIFICIO ZINGONIA SRL;VIALE LONDRA;ZINGONIA;24040;BG;SIG.ROBERTO-FRANCO;info@nastrificiozingonia.com;2023;18470,58
NASTRITESSUTI SRL;Via del Progresso 42;Marano Vicentino;36035;VI;"939 int. Valentina; Jessica";"info@nastritessuti.it; sara.trevisan@nastritessuti.it";2017;135,37
NASTRITESSUTI SRL;Via del Progresso 42;Marano Vicentino;36035;VI;"939 int. Valentina; Jessica";"info@nastritessuti.it; sara.trevisan@nastritessuti.it";2019;1766,7
NASTRITESSUTI SRL;Via del Progresso 42;Marano Vicentino;36035;VI;"939 int. Valentina; Jessica";"info@nastritessuti.it; sara.trevisan@nastritessuti.it";2020;1716,37
NASTRITESSUTI SRL;Via del Progresso 42;Marano Vicentino;36035;VI;"939 int. Valentina; Jessica";"info@nastritessuti.it; sara.trevisan@nastritessuti.it";2021;1694,42
NASTRITESSUTI SRL;Via del Progresso 42;Marano Vicentino;36035;VI;"939 int. Valentina; Jessica";"info@nastritessuti.it; sara.trevisan@nastritessuti.it";2022;3893,52
NASTROTESSILE ITALIANA SRL;VIA ANTONIO GRAMSCI, 121;GIULIANOVA;64021;TE;GIANNI DANESI 3482231599;amministrazione@nastrotessileitaliana.it;2022;84,23
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2012;26336,39
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2013;30025,26
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2014;21061,3
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2015;30635,78
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2016;27442,07
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2019;3482,05
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2020;19561,46
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2021;1216,69
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2022;20229,31
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2023;47635,04
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2024;110122,98
NASTROTEX CUFRA SPA;STRADA STATALE SONCINESE 2;COVO;24050;BG;BARBARA CUFRA-CINZIA MORONI-CATELLO;"acquisti@nastrotex-cufra.it; amministrazione@nastrotex-cufra.it;";2025;17800,2
NEB SRL;VIA DON BRAMBILLA 29;CUCCIAGO;22060;CO;ERMANNO;neb.srl@virgilio.it;2016;152,69
NEMAR SPA;VIA CAVOUR 141;CALCINATELLO ;25010;BS;UMBERTO ARTIOLI-A.EOLI-TROMBETTA;"info@nemar.com; acquisti1@nemar.com;";2010;6153,51
NEMAR SPA;VIA CAVOUR 141;CALCINATELLO ;25010;BS;UMBERTO ARTIOLI-A.EOLI-TROMBETTA;"info@nemar.com; acquisti1@nemar.com;";2011;76318,92
NEMAR SPA;VIA CAVOUR 141;CALCINATELLO ;25010;BS;UMBERTO ARTIOLI-A.EOLI-TROMBETTA;"info@nemar.com; acquisti1@nemar.com;";2012;37406,9
NEMAR SPA;VIA CAVOUR 141;CALCINATELLO ;25010;BS;UMBERTO ARTIOLI-A.EOLI-TROMBETTA;"info@nemar.com; acquisti1@nemar.com;";2013;51164,05
NEMAR SPA;VIA CAVOUR 141;CALCINATELLO ;25010;BS;UMBERTO ARTIOLI-A.EOLI-TROMBETTA;"info@nemar.com; acquisti1@nemar.com;";2014;29400
NEMAR SPA;VIA CAVOUR 141;CALCINATELLO ;25010;BS;UMBERTO ARTIOLI-A.EOLI-TROMBETTA;"info@nemar.com; acquisti1@nemar.com;";2015;2683,75
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2015;3048,5
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2016;32945,01
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2017;34139,21
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2018;39464,15
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2019;52641,26
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2020;31434,25
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2021;14998,28
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2022;10893,6
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2023;5742,64
NEW KOKO'S  SRL;VIA DELL'INDUSTRIA 28;ALPAGO;32016;BL;Stefania Dal Pont, Donatella Desalv;"flavio@newkokos.it; sabrina@newkokos.it ";2024;5293,22
NEW MARY PIZZI SRL;VIA G. GIGANTE 116/118;CORATO;70033;BA;;info@marypizzi.it;2013;64039,45
NILITALIA SRL;VIA MOSCOVA, 9;RHO;20017;MI;Zanni Gabriele 3494185576;"federicaz@nilit.com; elenama@nilit.com;";2019;1067,21
NORMAN SRL;VIA GRECIA 2/4;CASTELGOFFREDO ;46042;MN;LIANA-ELENA(Cont.)-FRANC.O(Colori);"elena.brugnoli@normansrl.com; stefania.tonelli@normansrl.com; ";2020;29107,17
NORMAN SRL;VIA GRECIA 2/4;CASTELGOFFREDO ;46042;MN;LIANA-ELENA(Cont.)-FRANC.O(Colori);"elena.brugnoli@normansrl.com; stefania.tonelli@normansrl.com; ";2021;27811,31
