nome_cliente_22;codice_articolo_22;articolo_colore_22;unità_di_misura_22;quantita_22;imponibile_22
Winsocks srl;PF0463070/30XFL1042;70/3 ELAS RIT FLEXY PA 6 - E 94 CARAMELLO;KG;46,1099994182587;461,1
Winsocks srl;PF0463070/30XFL1043;70/3 ELAS RIT FLEXY PA 6 - CREMA 8113;KG;398,579999923706;4129,47
Winsocks srl;PF0463070/30XFL1044;70/3 ELAS RIT FLEXY PA 6 - RV887;KG;27,6299998760223;296,2
Winsocks srl;PF0463070/30XFL1045;70/3 ELAS RIT FLEXY PA 6 - PETROLIO 175;KG;20,8700008392334;208,7
Winsocks srl;PF0463070/30XFL1046;70/3 ELAS RIT FLEXY PA 6 - SALVIA 143;KG;20,3499999046326;203,5
Winsocks srl;PF0463070/30XFL1047;70/3 ELAS RIT FLEXY PA 6 - ESCARLATA 8152 ;KG;20,3499994277954;203,91
Winsocks srl;PF0463070/30XFL1048;70/3 ELAS RIT FLEXY PA 6 - PISTACCIO 8120;KG;47,6300010681152;524,89
Winsocks srl;PF0463070/40I6P1036;78/4 MELANGE INT PA 66 - MELANGE NERO;KG;408,369998931885;4833,68
Winsocks srl;PF0463070260I601036;78/2 MELANGE INT. PA 6 + PA 6 - MELANGE NERO+GHISA;KG;934,890002369881;11214,75
Winsocks srl;PF0463078420£P61049;78/4 MEL RIT 600 GIRI PA 6 - MELANGE BIKERS;KG;210,500002861023;3161,71
Winsocks srl;PR04630006;;;0;19,8
Winsocks srl;PR04630019;;;0;158,98
ATHENA CALZE SRL;;;;;
ATHENA CALZE SRL;PF0465070/20D661026;70/2 ELAS CUC 10000 PA 66 - ASH PURPLE;KG;20,2300000190735;370,21
ATHENA CALZE SRL;PF0465070/20D661027;70/2 ELAS CUC 10000 PA 66 - TILE RED;KG;19,0299998819828;380,6
ATHENA CALZE SRL;PR04650019;;;0;38,06
SC CALZE SRL;;;;;
SC CALZE SRL;PF0470040/20XEX1017;40/2 ELAS RIT FLEXI PA 66 - NERO GS005;KG;337,199999570847;4416,47
SC CALZE SRL;PF0470040/20XEX1019;40/2 ELAS RIT FLEXI PA 66 - BEIGE 605;KG;24,6300001144409;344,82
SC CALZE SRL;PF0470040/20XEX1020;40/2 ELAS RIT FLEXI PA 66 - BIANCO CA010;KG;169,660000324249;2199,37
SC CALZE SRL;PF0470040/20XEX1039;40/2 ELAS RIT FLEXI PA 66 - 130 CORDA;KG;27,8099993467331;378,21
SC CALZE SRL;PF0470040/20XEX1042;40/2 ELAS RIT FLEXI PA 66 - E 93 ELEFANTE;KG;19,3399996757507;222,41
SC CALZE SRL;PF0470040/20XEX1045;40/2 ELAS RIT FLEXI PA 66 - BS239;KG;245;3159,6
SC CALZE SRL;PF0470040/20XFL1017;40/2 ELAS RIT FLEXY PA 6 - NERO GS005;KG;24,2799994945526;291,36
SC CALZE SRL;PR04700019;;;0;38,68
FILATI ELASTICI MAGHINA SRL;;;NR;;954,84
FILATI ELASTICI MAGHINA SRL;;;;;
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661004;40/1 ELAS APE PA 66 - 2017 ARGENTO;KG;113,999999508262;1464,9
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661016;40/1 ELAS APE PA 66 - 2012 GRIGIO MEDIO;KG;92,1800003051758;1184,51
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661023;40/1 ELAS APE PA 66 - 16 ROSSO;KG;110,75;1340
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661037;40/1 ELAS APE PA 66 - 11 AVIO;KG;119,510001182556;1535,7
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661044;40/1 ELAS APE PA 66 - 34 VERDE;KG;64,8799995481968;752,61
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661048;40/1 ELAS APE PA 66 - SACCO 2618;KG;45,2199996709824;581,07
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661076;40/1 ELAS APE PA 66 - 2223 OLTREMARE;KG;66,1200006008148;766,98
FILATI ELASTICI MAGHINA SRL;PF0489040/10A661078;40/1 ELAS APE PA 66 - GRIGIO TOPO 2011;KG;163,280000030994;2098,15
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61004;40/1 ELAS APE PA 6 - 2017 ARGENTO;KG;106,60000115633;1369,82
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61016;40/1 ELAS APE PA 6 - 2012 GRIGIO MEDIO;KG;63,5599994659424;816,76
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61023;40/1 ELAS APE PA 6 - 16 ROSSO;KG;56,0499992370605;756,68
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61048;40/1 ELAS APE PA 6 - SACCO 2618;KG;80,3200001716614;1084,33
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61060;40/1 ELAS APE PA 6 - BORDO' 2441 BORGOLON;KG;102,75;1356,64
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61067;40/1 ELAS APE PA 6 - LIME 2075;KG;68,3299989700317;893,15
FILATI ELASTICI MAGHINA SRL;PF0489040/10AP61078;40/1 ELAS APE PA 6 - GRIGIO TOPO 2011;KG;57,3999993801117;737,6
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661001;70/1 ELAS APE PA 66 - 71 ROSA CONFETTO;KG;59,4299993515015;644,81
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661008;70/1 ELAS APE PA 66 - 55 GRANATA;KG;44,4099998474121;504,05
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661009;70/1 ELAS APE PA 66 - 21 CORDA;KG;550,139999210835;6141,51
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661011;70/1 ELAS APE PA 66 - 17 BORDO';KG;110,559999465942;1275,93
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661019;70/1 ELAS APE PA 66 - 31 VERDE;KG;57,9100003242493;657,28
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661021;70/1 ELAS APE PA 66 - 19 GIALLONE;KG;59,4400000572205;644,92
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661027;70/1 ELAS APE PA 66 - 26 BRUCIATO;KG;30,1200001239777;341,87
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661028;70/1 ELAS APE PA 66 - 60 BRUCIATO;KG;37,6699995994568;427,55
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661032;70/1 ELAS APE PA 66 - 36 SAFARI;KG;21,6700000762939;245,95
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661040;70/1 ELAS APE PA 66 - TESTA MORO 28;KG;60,3500003814697;654,8
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661061;70/1 ELAS APE PA 66 - PISTACCHIO 57;KG;37,6700000762939;408,72
FILATI ELASTICI MAGHINA SRL;PF0489070/10A661071;70/1 ELAS APE PA 66 - VERDE 5;KG;61,7800006866455;670,32
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61003;70/1 ELAS APE PA 6 - 65 BLU CHIARO;KG;128,320000529289;1456,44
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61006;70/1 ELAS APE PA 6 - 67 BLUETTE;KG;139,160000801086;1669,92
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61007;70/1 ELAS APE PA 6 - 12 ROYAL;KG;53,2299990653992;638,76
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61008;70/1 ELAS APE PA 6 - 55 GRANATA;KG;52,0399997234344;590,66
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61011;70/1 ELAS APE PA 6 - 17 BORDO';KG;153,829999446869;1745,97
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61014;70/1 ELAS APE PA 6 - 70 V. INGLESE;KG;54,0899982452393;649,08
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61015;70/1 ELAS APE PA 6 - 06 ANTRACITE;KG;87,8299987316132;996,88
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61017;70/1 ELAS APE PA 6 - 30 AVIAZIONE;KG;40,2700002193451;483,24
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61018;70/1 ELAS APE PA 6 - 40 FUXIA;KG;88,600001335144;1005,61
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61019;70/1 ELAS APE PA 6 - 31 VERDE;KG;46,9199998378754;563,04
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61023;70/1 ELAS APE PA 6 - 16 ROSSO;KG;100,349999904633;1172,08
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61025;70/1 ELAS APE PA 6 - 66 KAKI;KG;51,8499989509583;588,5
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61027;70/1 ELAS APE PA 6 - 26 BRUCIATO;KG;51,0500001907349;579,41
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61028;70/1 ELAS APE PA 6 - 60 BRUCIATO;KG;36,7800006866455;417,46
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61030;70/1 ELAS APE PA 6 - 49 FLUORITE;KG;51,8200011253357;621,84
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61031;70/1 ELAS APE PA 6 - 07 NERO;KG;54,100001335144;649,2
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61032;70/1 ELAS APE PA 6 - 36 SAFARI;KG;40,7499990463257;489
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61037;70/1 ELAS APE PA 6 - 11 AVIO;KG;48,6700007915497;584,04
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61038;70/1 ELAS APE PA 6 - 53 OCEANO;KG;53,1399984359741;603,14
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61040;70/1 ELAS APE PA 6 - TESTA MORO 28;KG;43,3600006103516;520,32
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61045;70/1 ELAS APE PA 6 - 58 GIALLO SOLE;KG;51,539999961853;584,98
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61081;70/1 ELAS APE PA 6 - 63 FUXIA FLUO;KG;52,5100002288818;630,12
FILATI ELASTICI MAGHINA SRL;PF0489070/10AP61082;70/1 ELAS APE PA 6 - TURCHESE 39;KG;50,440000295639;605,28
FILATI ELASTICI MAGHINA SRL;PF0489078240IRE1031;78/24/1  INT. RENYCLE 100% GRS PA 6 - 07 NERO;KG;215,739998102188;3501,17
FILATI ELASTICI MAGHINA SRL;PF0489078240IRE1078;78/24/1  INT. RENYCLE 100% GRS PA 6 - GRIGIO TOPO 2011;KG;69,2200002670288;1062,52
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661002;100/1 ELAS APE PA 66 - NOCE 37;KG;137,35000038147;1679,58
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661009;100/1 ELAS APE PA 66 - 21 CORDA;KG;68,0799996852875;936,11
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661011;100/1 ELAS APE PA 66 - 17 BORDO';KG;112,619998395443;1394,57
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661012;100/1 ELAS APE PA 66 - 03 GRIGIO PERLA;KG;112,70999956131;1436,6
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661015;100/1 ELAS APE PA 66 - 06 ANTRACITE;KG;260,969999313354;3119,13
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661021;100/1 ELAS APE PA 66 - 19 GIALLONE;KG;26;292,51
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661023;100/1 ELAS APE PA 66 - 16 ROSSO;KG;67,17999958992;923,73
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661031;100/1 ELAS APE PA 66 - 07 NERO;KG;53,3699998855591;600,42
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661034;100/1 ELAS APE PA 66 - 13 MARINA;KG;201,620000362396;2519,77
FILATI ELASTICI MAGHINA SRL;PF0489100/10A661035;100/1 ELAS APE PA 66 - 02 CANDIDO;KG;132,150000572205;1613,3
FILATI ELASTICI MAGHINA SRL;PF0489701YG0AFL1031;70/1 ELAS YESS GREEN GRS100 APE FLEXY PA 6 - 07 NERO;KG;113,529999732971;1646,2
FILATI ELASTICI MAGHINA SRL;PF0489701YG0AFL1035;70/1 ELAS YESS GREEN GRS100 APE FLEXY PA 6 - 02 CANDIDO;KG;119,369998931885;1730,88
FILATI ELASTICI MAGHINA SRL;PR04890006;;;0;39,38
FILATI ELASTICI MAGHINA SRL;PR04890019;;;0;138,42
NASTRITESSUTI SRL;;;NR;;100
NASTRITESSUTI SRL;;;;;
NASTRITESSUTI SRL;PF0490070/20IYG1011;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - AZZURRO NATTIER 5659;KG;23,0000004768372;506
NASTRITESSUTI SRL;PF0490070/20XFL1026;70/2 ELAS RIT FLEXY PA 6 - ROSA 5975;KG;30,4099998474121;510,89
NASTRITESSUTI SRL;PF0490070/20XP61019;70/2 ELAS RIT PA 6 - ROSSO 5869;KG;19,4000005722046;310,4
NASTRITESSUTI SRL;PF0490070/20XP61020;70/2 ELAS RIT PA 6 - FUXIA 5870;KG;17,6900005340576;283,04
NASTRITESSUTI SRL;PF0490070/20XP61021;70/2 ELAS RIT PA 6 - EBONY 5881;KG;22,6600003242493;362,56
NASTRITESSUTI SRL;PF0490070/20XP61022;70/2 ELAS RIT PA 6 - AZZURRO 5882;KG;23,5299997329712;376,48
NASTRITESSUTI SRL;PF0490070/20XP61023;70/2 ELAS RIT PA 6 - BEIGE 5883;KG;20,8500003814697;333,6
NASTRITESSUTI SRL;PF0490070/20XP61024;70/2 ELAS RIT PA 6 - ROSSO 5884;KG;21,3999996185303;342,4
NASTRITESSUTI SRL;PF0490070/20XP61025;70/2 ELAS RIT PA 6 - VERDE PINO 5937;KG;24,2699995040894;407,73
NASTRITESSUTI SRL;PR04900019;;;0;360,42
AGAV SRL;;;;;
AGAV SRL;PF0496070/10A661026;70/1 ELAS APE PA 66 - ALBIZA;KG;23,340000629425;287,09
AGAV SRL;PF0496070/10A661027;70/1 ELAS APE PA 66 - PASTILLE;KG;23,3599991798401;287,33
AGAV SRL;PF0496070/10A661029;70/1 ELAS APE PA 66 - VERT WOOL;KG;23,9899997711182;295,07
AGAV SRL;PF0496070/10A661030;70/1 ELAS APE PA 66 - ARGENTINE;KG;23,6999998092651;291,51
AGAV SRL;PF0496070/10A661031;70/1 ELAS APE PA 66 - VIENNOIS;KG;23,6900005340576;291,39
AGAV SRL;PF0496070/10A661032;70/1 ELAS APE PA 66 - DAPHNE;KG;23,7000002861023;291,51
AGAV SRL;PF0496070/10A661033;70/1 ELAS APE PA 66 - VERDIER/SHINY GREEN;KG;22,7599992752075;302,71
AGAV SRL;PF0496070/10A661034;70/1 ELAS APE PA 66 - SWATCH COSMIQUE;KG;22,3000001907349;296,59
AGAV SRL;PF0496070/10A661035;70/1 ELAS APE PA 66 - ORANGE PASTEQUE;KG;22,5900001525879;300,45
AGAV SRL;PF0496070/10A661036;70/1 ELAS APE PA 66 - SOTTOBOSCO - VOLVER60;KG;195,990000247955;2879,02
AGAV SRL;PF0496070/10A661037;70/1 ELAS APE PA 66 - ROSSO 101;KG;11,9200000762939;158,54
AGAV SRL;PF0496070/10A661038;70/1 ELAS APE PA 66 - ROYAUME;KG;12,1599998474121;161,73
AGAV SRL;PF0496070/10A661039;70/1 ELAS APE PA 66 - CERISIER;KG;12,1800003051758;161,99
AGAV SRL;PF0496070/10A661040;70/1 ELAS APE PA 66 - AGRION;KG;13,039999961853;173,43
AGAV SRL;PF0496070/10A661041;70/1 ELAS APE PA 66 - AZZURRO HILO;KG;12,0500001907349;168,7
AGAV SRL;PF0496786810A661036;78/68/1 ELAS APE PA 66 - SOTTOBOSCO - VOLVER60;KG;1,0900000333786;30
AGAV SRL;PR04960019;;;0;566,84
CALZIFICIO M BRESCIANI SRL;;;nr;2;0
CALZIFICIO M BRESCIANI SRL;;;;0;0
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661000;40/1 ELAS APE PA 66 - Z0052 AMETISTA;KG;13,8600001335144;307,7
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661002;40/1 ELAS APE PA 66 - NL041 512 GIALLO A CAMP.;KG;13,4799995422363;284,43
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661009;40/1 ELAS APE PA 66 - 007 BIANCO;KG;20,3499994277954;429,38
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661012;40/1 ELAS APE PA 66 - 073 AVIO A CAMPIONE;KG;10,1999999284744;226,44
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661013;40/1 ELAS APE PA 66 - BLU 691;KG;68,610000371933;1461,05
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661015;40/1 ELAS APE PA 66 - 014 NERO;KG;38,9599995613098;822,06
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661016;40/1 ELAS APE PA 66 - 501 MORO;KG;12,0300000905991;267,07
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661018;40/1 ELAS APE PA 66 - 047 FIORDALISO 119;KG;21,9699993133545;487,73
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661019;40/1 ELAS APE PA 66 - 002 BORDO';KG;11,7000003457069;259,74
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661020;40/1 ELAS APE PA 66 - ML015 VERDONE;KG;14,4199995994568;320,12
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661023;40/1 ELAS APE PA 66 - E84 CIPOLLA;KG;13,6400003433228;287,8
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661024;40/1 ELAS APE PA 66 - 018 BLUETTE A CAMPIONE;KG;15,1400003433228;336,11
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661028;40/1 ELAS APE PA 66 - 005 GRIGIO MEDIO;KG;24,4900002479553;516,75
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661030;40/1 ELAS APE PA 66 - 028 FRASSINO;KG;11,6800003051758;259,3
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661036;40/1 ELAS APE PA 66 - 025 MARRONE;KG;13,6200001239777;280,57
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661038;40/1 ELAS APE PA 66 - 026 ARANCIO;KG;13,0900001525879;276,2
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661039;40/1 ELAS APE PA 66 - 006 PERLA;KG;11,960000038147;252,36
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661040;40/1 ELAS APE PA 66 - 008 GREGGIO;KG;11,8500003814697;250,04
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661044;40/1 ELAS APE PA 66 - 703 CAFFE' A CAMPIONE;KG;12,6300001144409;266,49
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661056;40/1 ELAS APE PA 66 - 104 NIKEL A CAMPIONE;KG;22,9300003051758;509,05
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661058;40/1 ELAS APE PA 66 - 021 BANDIERA A CAMPIONE;KG;14,0300002098083;289,02
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661064;40/1 ELAS APE PA 66 - 190 AVIO A CAMPIONE;KG;13,5900003910065;286,75
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661071;40/1 ELAS APE PA 66 - NL022 OCRA;KG;13,6100001335144;280,36
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661075;40/1 ELAS APE PA 66 - E 70 IRLANDA;KG;13,4800000190735;277,68
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661076;40/1 ELAS APE PA 66 - 016 GIALLO;KG;13,2799999713898;273,57
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661084;40/1 ELAS APE PA 66 - 9585 BASILICO;KG;13,3400003910065;274,8
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661086;40/1 ELAS APE PA 66 - 131 CUOIO A CAMP;KG;13,6899995803833;282,02
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661094;40/1 ELAS APE PA 66 - NL024 NUOVO;KG;1,00999999046326;40
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661099;40/1 ELAS APE PA 66 - 103 TERRA A CAMP.;KG;11,8899998664856;263,95
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661101;40/1 ELAS APE PA 66 - 084 CELESTE A CAMP.;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661102;40/1 ELAS APE PA 66 - NL063 A CAMP.;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661103;40/1 ELAS APE PA 66 - E56 ACQUAMARINA A CAMP.;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661104;40/1 ELAS APE PA 66 - 043 RUGGINE CAMPIONE;KG;23,6400003433228;524,8
CALZIFICIO M BRESCIANI SRL;PF0507040/10A661105;40/1 ELAS APE PA 66 - 012 GRANATA A CAMPIONE;KG;11,2399997711182;249,53
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1010;40/2 ELAS RIT FLEXI PA 66 - CINA NL015;KG;20,210000038147;338,52
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1013;40/2 ELAS RIT FLEXI PA 66 - BLU 691;KG;19,5099992752075;355,09
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1015;40/2 ELAS RIT FLEXI PA 66 - 014 NERO;KG;40,9299998283386;731,22
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1024;40/2 ELAS RIT FLEXI PA 66 - 018 BLUETTE A CAMPIONE;KG;20,3099999427795;369,64
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1025;40/2 ELAS RIT FLEXI PA 66 - 019 AVIO;KG;20,4899997711182;353,46
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1038;40/2 ELAS RIT FLEXI PA 66 - 026 ARANCIO;KG;20,6099996566772;355,53
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1061;40/2 ELAS RIT FLEXI PA 66 - 704 ASFALTO;KG;19,7500004768372;359,45
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1099;40/2 ELAS RIT FLEXI PA 66 - 103 TERRA A CAMP.;KG;20,3599994182587;341,03
CALZIFICIO M BRESCIANI SRL;PF0507040/20XEX1100;40/2 ELAS RIT FLEXI PA 66 - 081 SOTTOB. A CAMP.;KG;20,4799995422363;343,04
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1013;60/2 ELAS RIT FLEXI PA 66 - BLU 691;KG;3,02999997138977;115
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1015;60/2 ELAS RIT FLEXI PA 66 - 014 NERO;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1023;60/2 ELAS RIT FLEXI PA 66 - E84 CIPOLLA;KG;2,01999998092651;75
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1024;60/2 ELAS RIT FLEXI PA 66 - 018 BLUETTE A CAMPIONE;KG;2,01999998092651;75
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1025;60/2 ELAS RIT FLEXI PA 66 - 019 AVIO;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1036;60/2 ELAS RIT FLEXI PA 66 - 025 MARRONE;KG;2,01999998092651;75
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1049;60/2 ELAS RIT FLEXI PA 66 - E86 MIRTILLO A CAMPIONE;KG;1,00999999046326;40
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1065;60/2 ELAS RIT FLEXI PA 66 - 105 SABBIA A CAMPIONE;KG;2,01999998092651;70
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1072;60/2 ELAS RIT FLEXI PA 66 - 2863 A CAMPIONE;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1080;60/2 ELAS RIT FLEXI PA 66 - LM100 SALVIA A CAMP;KG;1,00999999046326;40
CALZIFICIO M BRESCIANI SRL;PF0507060/20XEX1082;60/2 ELAS RIT FLEXI PA 66 - 026 ARANCIO A CAMP;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507070/20XEX1053;70/2 ELAS RIT FLEXI PA 66 - 682 AZZURRO A CAMPIONE;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507070/20XEX1089;70/2 ELAS RIT FLEXI PA 66 - NL044 BRUCIATO;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PF0507070/20XEX1098;70/2 ELAS RIT FLEXI PA 66 - 209307 MUSCHIO A CAMP.;KG;1,00999999046326;35
CALZIFICIO M BRESCIANI SRL;PR05070001;;;0;345,85
CALZIFICIO M BRESCIANI SRL;PR05070019;;;0;1413,22
ARTEMISIA SRL;;;;;
ARTEMISIA SRL;PF0530070/20XFL1039;70/2 ELAS RIT FLEXY PA 6 - CIOCCOLATO K 30;KG;24,8600006103516;313,23
ARTEMISIA SRL;PF0530070/20XFL1040;70/2 ELAS RIT FLEXY PA 6 - CAMMELLO K 57;KG;23,2300000190735;292,7
ARTEMISIA SRL;PF0530070/20XFL1041;70/2 ELAS RIT FLEXY PA 6 - ROSA ANTICO K 56;KG;21,6600008010864;272,92
ARTEMISIA SRL;PF0530070/20XFL1042;70/2 ELAS RIT FLEXY PA 6 - GRIGIO SCURO K 52;KG;21,8199996948242;274,93
ARTEMISIA SRL;PF0530070/20XFL1043;70/2 ELAS RIT FLEXY PA 6 - BLU CINA K 53;KG;25,25;318,15
ARTEMISIA SRL;PF0530070/20XFL1044;70/2 ELAS RIT FLEXY PA 6 - BORDEAUX K 54;KG;23,7400007247925;299,13
ARTEMISIA SRL;PF0530070/20XFL1045;70/2 ELAS RIT FLEXY PA 6 - OTTANIO K 55;KG;20,4400005340576;257,55
ARTEMISIA SRL;PF0530786810A661019;78/68/1 ELAS APE PA 66 - ARANCIO A CAMPIONE;KG;42,6400001049042;682,24
ARTEMISIA SRL;PF0530786810AZP1019;78/68/1 ELAS APE Z PA 66 - ARANCIO A CAMPIONE;KG;41,0500001907349;656,8
ARTEMISIA SRL;PR05300019;;;0;322
LUCIO ZHEN;;;;;
LUCIO ZHEN;PF0327070/20X661279;70/2 ELAS RIT PA 66 - GREGGIO;KG;45,0199995040894;350,26
ALGE - INNOTEX GmbH;;;;;
ALGE - INNOTEX GmbH;PF0543070/20XEX1005;70/2 ELAS RIT FLEXI PA 66 - SCHWARZ;KG;319,709998369217;3996,46
ALGE - INNOTEX GmbH;PR05430010;;;0;196
EUROELAST SRL;;;;;
EUROELAST SRL;PF0561563410A661000;56/34/1 FLEXY APE PA 66 - BLU A CAMPIONE;KG;118,860000610352;2614,92
CALZIFICIO BIASCO SRL;;;;;
CALZIFICIO BIASCO SRL;PF0566070/20XFL1004;70/2 ELAS RIT FLEXY PA 6 - E 63 A CAMPIONE;KG;87,9799983501434;906,2
FILMAR SPA;;;NR;;482,93
FILMAR SPA;;;;;
FILMAR SPA;PF0570442EG0IEX1002;44/34/2 EL ECOCARE GRS 65  INT. FLEXI PA 66 - TC001-Z0001;KG;45,5600004196167;804,13
FILMAR SPA;PF0570442EG0IEX1004;44/34/2 EL ECOCARE GRS 65  INT. FLEXI PA 66 - TC003-Z0007;KG;22,960000038147;405,25
FILMAR SPA;PF0570442EG0IEX1012;44/34/2 EL ECOCARE GRS 65  INT. FLEXI PA 66 - TC011-Z0063;KG;233,490002036095;4121,1
FILMAR SPA;PF0570442EG0IEX1036;44/34/2 EL ECOCARE GRS 65  INT. FLEXI PA 66 - 7385;KG;52,5600003004074;927,69
FILMAR SPA;PF05704431B0IEX1000;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC017-Z0115;KG;36,489999204874;315,71
